3.760052155536000000e+12
8.854404005213000000e+12
8.858135071028000000e+12
3.760052155512000000e+12
3.416952625159000000e+12
3.416360008261000000e+12
3.302762103218000000e+12
3.302762203246000000e+12
3.302762203208000000e+12
3.302762103133000000e+12
3.302762213382000000e+12
3.302762203222000000e+12
9.325763000083000000e+12
3.760052155505000000e+12
3.760070015331000000e+12
3.302767151122000000e+12
3.302767151139000000e+12
3.760070014556000000e+12
3.760070014549000000e+12
3.760070015324000000e+12
3.302767151290000000e+12
3.302767151283000000e+12
3.760070014525000000e+12
3.302767151108000000e+12
3.272640001786000000e+12
3.760070014518000000e+12
5.021047104778000000e+12
5.021047104525000000e+12
8.710605030457000000e+12
6.194049100792000000e+12
3.100080000536000000e+12
5.602102238876000000e+12
3.760153840126000000e+12
4.078897500000000000e+07
5.608771012045000000e+12
5.391517696486000000e+12
4.078898200000000000e+07
5.011308301794000000e+12
3.229820799087000000e+12
5.011308502467000000e+12
3.229820799056000000e+12
3.229820799094000000e+12
3.229820799032000000e+12
3.229820799049000000e+12
3.229820799018000000e+12
5.011308519748000000e+12
4.104420183889000000e+12
4.104420212794000000e+12
5.608771013042000000e+12
5.391517696479000000e+12
5.024448755204000000e+12
5.015821155025000000e+12
8.014388282080000000e+12
5.391517696493000000e+12
4.104420213203000000e+12
4.019041006311000000e+12
3.229820799070000000e+12
8.007548000860000000e+12
3.264963012716000000e+12
4.019879800000000000e+07
8.606018020065000000e+12
8.606018020027000000e+12
8.606018020041000000e+12
8.690804407369000000e+12
8.606018020089000000e+12
3.467740026337000000e+12
3.467740026351000000e+12
3.467740026344000000e+12
3.183811010288000000e+12
3.183811010561000000e+12
3.760077534200000000e+12
5.420058007267000000e+12
5.420058007243000000e+12
5.425031096221000000e+12
3.065620500078000000e+12
8.715035310308000000e+12
3.325815008506000000e+12
3.325815008483000000e+12
3.760014295041000000e+12
9.556041130981000000e+12
3.269710290454000000e+12
8.059070741773000000e+12
8.032551445551000000e+12
3.017239004003000000e+12
3.302768100167000000e+12
3.269710288574000000e+12
3.065620500030000000e+12
8.853662040516000000e+12
3.065620500009000000e+12
3.264963016752000000e+12
3.386020000075000000e+12
8.710605027969000000e+12
3.700656403213000000e+12
5.014276512018000000e+12
3.264963016578000000e+12
3.372463000048000000e+12
3.337730002569000000e+12
3.700656403220000000e+12
8.852646212277000000e+12
8.000219000145000000e+12
8.032505411014000000e+12
8.059070741308000000e+12
3.302768000405000000e+12
8.007548008316000000e+12
8.015559076668000000e+12
3.302768000412000000e+12
3.302768000436000000e+12
3.183811010219000000e+12
8.006165401944000000e+12
9.002859058417000000e+12
8.003979000318000000e+12
5.021047104433000000e+12
9.556041612005000000e+12
3.760084452238000000e+12
8.032817244485000000e+12
3.302768000429000000e+12
3.760091669179000000e+12
8.000133000108000000e+12
8.007548005810000000e+12
8.715035270305000000e+12
9.310432330028000000e+12
8.715035290303000000e+12
8.853662040233000000e+12
3.302768100112000000e+12
8.032551445520000000e+12
3.183811010189000000e+12
8.076809513357000000e+12
3.760077537058000000e+12
3.760077537034000000e+12
3.760077537041000000e+12
3.760077535580000000e+12
3.760077535542000000e+12
3.760077537089000000e+12
3.760253400473000000e+12
3.760253401180000000e+12
3.456300008500000000e+12
3.456300010688000000e+12
3.456300008517000000e+12
3.272970190082000000e+12
8.001060034624000000e+12
4.002359007217000000e+12
5.010034006164000000e+12
5.010034006188000000e+12
5.010034006140000000e+12
4.002359011207000000e+12
5.010338015404000000e+12
